InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
Weill Medical College of Cornell University,Harvard University,Field,Pathology,3,1,2
Howard University,Howard University,Field,Pathology,3,2,1
Columbia University,Icahn School of Medicine at Mount Sinai,Field,Pathology,4,2,2
Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,Field,Pathology,5,3,1
University of Nebraska Medical Center,Icahn School of Medicine at Mount Sinai,Field,Pathology,2,1,1
Weill Medical College of Cornell University,Icahn School of Medicine at Mount Sinai,Field,Pathology,4,2,2
Indiana University-Purdue University Indianapolis,Indiana University - Bloomington,Field,Pathology,5,3,1
"Ohio State University, The",Indiana University-Purdue University Indianapolis,Field,Pathology,2,1,1
"University of Iowa, The",Iowa State University,Field,Pathology,4,2,1
Columbia University,Johns Hopkins University,Field,Pathology,4,1,1
Johns Hopkins University,Johns Hopkins University,Field,Pathology,22,8,11
Northwestern University,Johns Hopkins University,Field,Pathology,4,1,2
"University of Alabama at Birmingham, The",Johns Hopkins University,Field,Pathology,2,1,1
University of Colorado Denver,Johns Hopkins University,Field,Pathology,2,1,1
"University of New Mexico, The",Johns Hopkins University,Field,Pathology,3,1,2
University of North Carolina at Chapel Hill,Johns Hopkins University,Field,Pathology,2,1,1
University of Pennsylvania,Johns Hopkins University,Field,Pathology,2,1,1
Vanderbilt University,Johns Hopkins University,Field,Pathology,7,2,3
Kansas State University,Kansas State University,Field,Pathology,16,4,8
University of Georgia,Louisiana State University,Field,Pathology,4,1,3
Wake Forest University,Louisiana State University,Field,Pathology,2,1,1
"Louisiana State University Health Sciences Center, Shreveport","Louisiana State University Health Sciences Center, Shreveport",Field,Pathology,3,1,1
"University of Mississippi Medical Center, The","Louisiana State University Health Sciences Center, Shreveport",Field,Pathology,3,2,1
"Louisiana State University Health Sciences Center, Shreveport",Louisiana State University School of Medicine in New Orleans,Field,Pathology,2,1,1
"University of Alabama at Birmingham, The",Louisiana State University School of Medicine in New Orleans,Field,Pathology,2,1,1
Boston University,Massachusetts Institute of Technology,Field,Pathology,3,1,2
University of Colorado Denver,Medical College of Wisconsin,Field,Pathology,3,1,2
Medical University of South Carolina,Medical University of South Carolina,Field,Pathology,5,4,1
Wake Forest University,Medical University of South Carolina,Field,Pathology,3,1,1
"University of Texas Medical Branch, The",Meharry Medical College,Field,Pathology,2,1,1
Michigan State University,Michigan State University,Field,Pathology,13,5,8
Case Western Reserve University,New York University,Field,Pathology,2,1,1
Columbia University,New York University,Field,Pathology,9,5,4
Icahn School of Medicine at Mount Sinai,New York University,Field,Pathology,2,1,1
New York University,New York University,Field,Pathology,11,6,4
"Stony Brook University, State University of New York",New York University,Field,Pathology,3,1,2
Uniformed Services University of the Health Sciences,New York University,Field,Pathology,2,1,1
University of Pennsylvania,New York University,Field,Pathology,2,1,1
Weill Medical College of Cornell University,New York University,Field,Pathology,4,2,1
University of North Carolina at Chapel Hill,North Carolina State University,Field,Pathology,3,1,1
"Ohio State University, The",Northwestern University,Field,Pathology,3,2,1
Colorado State University,"Ohio State University, The",Field,Pathology,2,1,1
Michigan State University,"Ohio State University, The",Field,Pathology,3,2,1
"Ohio State University, The","Ohio State University, The",Field,Pathology,11,3,7
University of Pennsylvania,"Pennsylvania State University, The",Field,Pathology,3,2,1
Michigan State University,Purdue University,Field,Pathology,7,2,5
University of Illinois at Urbana-Champaign,Purdue University,Field,Pathology,2,1,1
University of Pennsylvania,Purdue University,Field,Pathology,2,1,1
Rosalind Franklin University,Rosalind Franklin University,Field,Pathology,5,2,2
Northwestern University,Rush University,Field,Pathology,3,1,2
Albert Einstein College of Medicine of Yeshiva University,SUNY Downstate Medical Center,Field,Pathology,4,2,2
Boston University,SUNY Downstate Medical Center,Field,Pathology,2,1,1
Columbia University,SUNY Downstate Medical Center,Field,Pathology,3,1,2
Duke University,SUNY Upstate Medical University,Field,Pathology,2,1,1
Icahn School of Medicine at Mount Sinai,SUNY Upstate Medical University,Field,Pathology,3,2,1
University of Rochester,SUNY Upstate Medical University,Field,Pathology,2,1,1
Saint Louis University,Saint Louis University,Field,Pathology,9,7,2
University of Kentucky,Southern Illinois University Carbondale,Field,Pathology,2,1,1
Stanford University,Stanford University,Field,Pathology,4,1,2
Weill Medical College of Cornell University,Stanford University,Field,Pathology,3,2,1
Johns Hopkins University,"Stony Brook University, State University of New York",Field,Pathology,2,1,1
"Stony Brook University, State University of New York","Stony Brook University, State University of New York",Field,Pathology,3,2,1
Northwestern University,Temple University,Field,Pathology,2,1,1
University of Pennsylvania,Texas A&M University,Field,Pathology,2,1,1
Thomas Jefferson University,Thomas Jefferson University,Field,Pathology,8,2,5
University of Pennsylvania,Thomas Jefferson University,Field,Pathology,5,2,2
University of Rochester,Thomas Jefferson University,Field,Pathology,2,1,1
University of Southern California,Thomas Jefferson University,Field,Pathology,2,1,1
University of Southern California,Tufts University,Field,Pathology,3,1,2
Louisiana State University School of Medicine in New Orleans,Tulane University,Field,Pathology,3,1,2
Tulane University,Tulane University,Field,Pathology,10,3,5
Vanderbilt University,Tulane University,Field,Pathology,3,1,1
George Washington University,"University at Buffalo, State University of New York",Field,Pathology,2,1,1
"University at Buffalo, State University of New York","University at Buffalo, State University of New York",Field,Pathology,9,5,4
"University of Alabama at Birmingham, The","University of Alabama at Birmingham, The",Field,Pathology,10,1,8
University of North Carolina at Chapel Hill,"University of Alabama at Birmingham, The",Field,Pathology,3,2,1
"University of Utah, The","University of Alabama at Birmingham, The",Field,Pathology,2,1,1
Vanderbilt University,"University of Alabama at Birmingham, The",Field,Pathology,3,2,1
"University of New Mexico, The","University of Arizona, The",Field,Pathology,3,2,1
New York University,"University of California, Berkeley",Field,Pathology,3,2,1
Colorado State University,"University of California, Davis",Field,Pathology,2,1,1
Duke University,"University of California, Davis",Field,Pathology,2,1,1
"University of California, Davis","University of California, Davis",Field,Pathology,10,2,6
Wake Forest University,"University of California, Davis",Field,Pathology,3,2,1
University of Southern California,"University of California, Irvine",Field,Pathology,2,1,1
Stanford University,"University of California, Los Angeles",Field,Pathology,3,2,1
"University of Utah, The","University of California, Los Angeles",Field,Pathology,4,1,3
Stanford University,"University of California, San Diego",Field,Pathology,2,1,1
Columbia University,"University of California, San Francisco",Field,Pathology,2,1,1
New York University,"University of California, San Francisco",Field,Pathology,3,2,1
Stanford University,"University of California, San Francisco",Field,Pathology,3,1,2
Case Western Reserve University,"University of Chicago, The",Field,Pathology,3,1,2
Columbia University,"University of Chicago, The",Field,Pathology,5,1,4
Johns Hopkins University,"University of Chicago, The",Field,Pathology,4,2,2
Thomas Jefferson University,"University of Chicago, The",Field,Pathology,2,1,1
University of Washington,"University of Chicago, The",Field,Pathology,2,1,1
"Ohio State University, The","University of Cincinnati, The",Field,Pathology,2,1,1
University of Kentucky,"University of Cincinnati, The",Field,Pathology,2,1,1
University of Colorado Denver,University of Colorado Denver,Field,Pathology,16,7,7
"University of Texas Health Science Center at San Antonio, The",University of Colorado Denver,Field,Pathology,2,1,1
"University of Utah, The",University of Colorado Denver,Field,Pathology,4,1,3
Weill Medical College of Cornell University,University of Connecticut,Field,Pathology,4,1,2
University of Florida,University of Florida,Field,Pathology,6,5,1
University of Georgia,University of Florida,Field,Pathology,3,1,2
University of Georgia,University of Georgia,Field,Pathology,9,8,1
University of Hawaii,University of Hawaii,Field,Pathology,3,1,2
Johns Hopkins University,University of Illinois at Chicago,Field,Pathology,2,1,1
Northwestern University,University of Illinois at Chicago,Field,Pathology,4,1,3
University of Illinois at Chicago,University of Illinois at Chicago,Field,Pathology,3,1,1
Weill Medical College of Cornell University,University of Illinois at Chicago,Field,Pathology,2,1,1
University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,Field,Pathology,4,1,3
Northwestern University,"University of Iowa, The",Field,Pathology,3,1,2
"University of Iowa, The","University of Iowa, The",Field,Pathology,8,2,3
"University of Kansas, The","University of Kansas, The",Field,Pathology,9,5,3
University of Nebraska Medical Center,"University of Kansas, The",Field,Pathology,2,1,1
University of Kentucky,University of Kentucky,Field,Pathology,10,5,5
University of Kentucky,University of Louisville,Field,Pathology,2,1,1
University of Louisville,University of Louisville,Field,Pathology,4,1,3
University of Pennsylvania,University of Medicine and Dentistry of New Jersey,Field,Pathology,5,2,3
,University of Medicine and Dentistry of New Jersey,Field,Pathology,3,2,1
Duke University,University of Miami,Field,Pathology,2,1,1
"Ohio State University, The",University of Michigan,Field,Pathology,2,1,1
"University of New Mexico, The",University of Michigan,Field,Pathology,2,1,1
University of North Carolina at Chapel Hill,University of Michigan,Field,Pathology,6,1,4
University of Pennsylvania,University of Michigan,Field,Pathology,2,1,1
University of Pittsburgh,University of Michigan,Field,Pathology,2,1,1
Yale University,University of Michigan,Field,Pathology,2,1,1
Colorado State University,"University of Minnesota, Twin Cities",Field,Pathology,4,2,2
Northwestern University,"University of Minnesota, Twin Cities",Field,Pathology,3,1,2
Tulane University,"University of Minnesota, Twin Cities",Field,Pathology,3,1,2
University of Nebraska Medical Center,"University of Minnesota, Twin Cities",Field,Pathology,3,1,2
University of Rochester,"University of Minnesota, Twin Cities",Field,Pathology,2,1,1
"University of Utah, The","University of Minnesota, Twin Cities",Field,Pathology,2,1,1
University of Washington,"University of Minnesota, Twin Cities",Field,Pathology,4,2,2
Vanderbilt University,"University of Minnesota, Twin Cities",Field,Pathology,2,1,1
"University of Mississippi Medical Center, The","University of Mississippi Medical Center, The",Field,Pathology,7,3,4
Johns Hopkins University,University of Missouri,Field,Pathology,2,1,1
University of Georgia,University of Missouri,Field,Pathology,3,1,2
University of Nebraska Medical Center,University of Nebraska - Lincoln,Field,Pathology,4,2,1
University of Nebraska Medical Center,University of Nebraska Medical Center,Field,Pathology,19,8,10
"University of New Mexico, The","University of New Mexico, The",Field,Pathology,13,3,6
Duke University,University of North Carolina at Chapel Hill,Field,Pathology,2,1,1
"University of New Mexico, The",University of North Carolina at Chapel Hill,Field,Pathology,3,2,1
University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,Field,Pathology,19,10,9
University of Pennsylvania,University of North Carolina at Chapel Hill,Field,Pathology,2,1,1
Vanderbilt University,University of North Carolina at Chapel Hill,Field,Pathology,3,1,1
Wake Forest University,University of North Carolina at Chapel Hill,Field,Pathology,2,1,1
"University of North Dakota, The","University of North Dakota, The",Field,Pathology,6,4,1
University of Oklahoma,University of Oklahoma,Field,Pathology,5,1,4
Albert Einstein College of Medicine of Yeshiva University,University of Pennsylvania,Field,Pathology,2,1,1
Case Western Reserve University,University of Pennsylvania,Field,Pathology,3,1,2
Columbia University,University of Pennsylvania,Field,Pathology,2,1,1
Drexel University,University of Pennsylvania,Field,Pathology,2,1,1
Johns Hopkins University,University of Pennsylvania,Field,Pathology,9,3,3
University of Pennsylvania,University of Pennsylvania,Field,Pathology,31,11,17
Vanderbilt University,University of Pennsylvania,Field,Pathology,3,1,2
University of Pittsburgh,University of Pittsburgh,Field,Pathology,36,15,16
Baylor College of Medicine,University of Rochester,Field,Pathology,2,1,1
Duke University,University of Rochester,Field,Pathology,2,1,1
University of Rochester,University of Rochester,Field,Pathology,6,4,2
Vanderbilt University,University of Rochester,Field,Pathology,2,1,1
Yale University,University of Rochester,Field,Pathology,2,1,1
"University of Alabama at Birmingham, The",University of South Alabama,Field,Pathology,3,1,2
"University of North Dakota, The",University of South Carolina,Field,Pathology,2,1,1
University of Southern California,University of Southern California,Field,Pathology,11,3,6
University of North Carolina at Chapel Hill,"University of Tennessee, The",Field,Pathology,3,2,1
"University of Kansas, The","University of Texas Health Science Center at Houston, The",Field,Pathology,2,1,1
Baylor College of Medicine,"University of Texas Health Science Center at San Antonio, The",Field,Pathology,5,2,3
"University of Texas Health Science Center at San Antonio, The","University of Texas Health Science Center at San Antonio, The",Field,Pathology,2,1,1
"University of Texas Medical Branch, The","University of Texas Medical Branch, The",Field,Pathology,8,3,4
Baylor College of Medicine,"University of Texas Southwestern Medical Center at Dallas, The",Field,Pathology,2,1,1
Johns Hopkins University,"University of Texas Southwestern Medical Center at Dallas, The",Field,Pathology,4,1,3
"Ohio State University, The","University of Texas Southwestern Medical Center at Dallas, The",Field,Pathology,2,1,1
Vanderbilt University,"University of Texas Southwestern Medical Center at Dallas, The",Field,Pathology,3,1,1
"University of Toledo, The","University of Toledo, The",Field,Pathology,3,2,1
"University of New Mexico, The","University of Utah, The",Field,Pathology,2,1,1
"University of Utah, The","University of Utah, The",Field,Pathology,3,2,1
Vanderbilt University,"University of Utah, The",Field,Pathology,2,1,1
"University of Vermont, The","University of Vermont, The",Field,Pathology,16,10,6
Johns Hopkins University,University of Virginia,Field,Pathology,3,1,2
University of Pennsylvania,University of Virginia,Field,Pathology,2,1,1
University of Rochester,University of Virginia,Field,Pathology,2,1,1
University of Colorado Denver,University of Washington,Field,Pathology,2,1,1
University of Washington,University of Washington,Field,Pathology,12,4,7
Washington University in St. Louis,University of Washington,Field,Pathology,2,1,1
Colorado State University,University of Wisconsin - Madison,Field,Pathology,5,1,4
Northwestern University,University of Wisconsin - Madison,Field,Pathology,4,2,1
University of North Carolina at Chapel Hill,University of Wisconsin - Madison,Field,Pathology,3,1,2
University of Washington,University of Wisconsin - Madison,Field,Pathology,3,1,2
University of Wisconsin - Madison,University of Wisconsin - Madison,Field,Pathology,7,2,4
University of Colorado Denver,Vanderbilt University,Field,Pathology,2,1,1
"University of Kansas, The",Vanderbilt University,Field,Pathology,2,1,1
University of Michigan,Vanderbilt University,Field,Pathology,2,1,1
Vanderbilt University,Vanderbilt University,Field,Pathology,17,9,5
University of Virginia,Virginia Commonwealth University,Field,Pathology,2,1,1
Vanderbilt University,Virginia Commonwealth University,Field,Pathology,3,1,2
Duke University,Wake Forest University,Field,Pathology,2,1,1
Wake Forest University,Wake Forest University,Field,Pathology,5,3,1
"University of California, Davis",Washington State University,Field,Pathology,3,2,1
University of Florida,Washington State University,Field,Pathology,3,1,2
Columbia University,Washington University in St. Louis,Field,Pathology,2,1,1
Indiana University-Purdue University Indianapolis,Washington University in St. Louis,Field,Pathology,2,1,1
Northwestern University,Washington University in St. Louis,Field,Pathology,4,3,1
Saint Louis University,Washington University in St. Louis,Field,Pathology,2,1,1
Tufts University,Washington University in St. Louis,Field,Pathology,2,1,1
University of Michigan,Washington University in St. Louis,Field,Pathology,3,1,2
"University of Mississippi Medical Center, The",Washington University in St. Louis,Field,Pathology,2,1,1
University of Pennsylvania,Washington University in St. Louis,Field,Pathology,2,1,1
"University of Utah, The",Washington University in St. Louis,Field,Pathology,3,1,2
University of Virginia,Washington University in St. Louis,Field,Pathology,2,1,1
Vanderbilt University,Washington University in St. Louis,Field,Pathology,6,1,5
Baylor College of Medicine,Wayne State University,Field,Pathology,2,1,1
Northwestern University,Wayne State University,Field,Pathology,2,1,1
University of Oklahoma,Wayne State University,Field,Pathology,2,1,1
Wayne State University,Wayne State University,Field,Pathology,6,4,2
Baylor College of Medicine,Yale University,Field,Pathology,3,1,2
Stanford University,Yale University,Field,Pathology,2,1,1
University of Pennsylvania,Yale University,Field,Pathology,7,2,5
Weill Medical College of Cornell University,Yale University,Field,Pathology,2,1,1
Yale University,Yale University,Field,Pathology,8,3,5
