InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
California Institute of Technology,Stanford University,Field,Agricultural Engineering,4,2,2
Stanford University,Stanford University,Field,Agricultural Engineering,6,1,4
"University of California, Berkeley",Stanford University,Field,Agricultural Engineering,4,2,2
Georgia Institute of Technology,Syracuse University,Field,Agricultural Engineering,2,1,1
Kansas State University,Texas A&M University,Field,Agricultural Engineering,3,1,2
Texas A&M University,Texas A&M University,Field,Agricultural Engineering,3,1,2
"University of Arizona, The","University of Arizona, The",Field,Agricultural Engineering,5,2,2
Drexel University,"University of California, Berkeley",Field,Agricultural Engineering,2,1,1
Massachusetts Institute of Technology,"University of California, Berkeley",Field,Agricultural Engineering,2,1,1
Rice University,"University of California, Berkeley",Field,Agricultural Engineering,3,1,2
Stanford University,"University of California, Berkeley",Field,Agricultural Engineering,5,3,1
"University of California, Santa Cruz","University of California, Berkeley",Field,Agricultural Engineering,3,2,1
University of Colorado Boulder,"University of California, Berkeley",Field,Agricultural Engineering,6,1,4
University of Pennsylvania,"University of California, Berkeley",Field,Agricultural Engineering,2,1,1
"University of Utah, The","University of California, Irvine",Field,Agricultural Engineering,2,1,1
Montana State University,"University of California, Los Angeles",Field,Agricultural Engineering,2,1,1
"University of California, Los Angeles","University of California, Los Angeles",Field,Agricultural Engineering,3,1,1
"University of California, Santa Cruz","University of California, San Diego",Field,Agricultural Engineering,3,1,2
"University of California, San Francisco","University of California, San Francisco",Field,Agricultural Engineering,4,1,2
University of Colorado Boulder,"University of California, Santa Barbara",Field,Agricultural Engineering,2,1,1
Colorado School of Mines,University of Colorado Boulder,Field,Agricultural Engineering,3,1,1
Montana State University,University of Colorado Boulder,Field,Agricultural Engineering,2,1,1
University of Colorado Boulder,University of Colorado Boulder,Field,Agricultural Engineering,6,2,4
Tulane University,University of Delaware,Field,Agricultural Engineering,3,1,2
North Carolina State University,University of Florida,Field,Agricultural Engineering,2,1,1
University of Georgia,University of Florida,Field,Agricultural Engineering,2,1,1
University of Houston,University of Houston,Field,Agricultural Engineering,4,1,1
University of Idaho,University of Idaho,Field,Agricultural Engineering,3,2,1
Iowa State University,University of Illinois at Urbana-Champaign,Field,Agricultural Engineering,7,1,4
"Ohio State University, The",University of Illinois at Urbana-Champaign,Field,Agricultural Engineering,5,1,2
Tulane University,University of Illinois at Urbana-Champaign,Field,Agricultural Engineering,2,1,1
University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,Field,Agricultural Engineering,12,3,5
University of Notre Dame,University of Illinois at Urbana-Champaign,Field,Agricultural Engineering,5,1,3
North Carolina State University,University of Kentucky,Field,Agricultural Engineering,3,1,2
University of Kentucky,University of Kentucky,Field,Agricultural Engineering,6,1,4
Clemson University,"University of Maryland, College Park",Field,Agricultural Engineering,2,1,1
"Pennsylvania State University, The",University of Michigan,Field,Agricultural Engineering,3,1,2
Tufts University,"University of Minnesota, Twin Cities",Field,Agricultural Engineering,4,1,2
University of Colorado Boulder,"University of Minnesota, Twin Cities",Field,Agricultural Engineering,3,1,2
"University of Minnesota, Twin Cities","University of Minnesota, Twin Cities",Field,Agricultural Engineering,4,1,3
University of Pennsylvania,"University of Minnesota, Twin Cities",Field,Agricultural Engineering,2,1,1
Virginia Polytechnic Institute and State University,"University of Minnesota, Twin Cities",Field,Agricultural Engineering,2,1,1
University of Pennsylvania,University of Pennsylvania,Field,Agricultural Engineering,4,1,3
University of Pittsburgh,University of Pittsburgh,Field,Agricultural Engineering,13,3,8
Ohio University,University of South Carolina,Field,Agricultural Engineering,2,1,1
"University of Tennessee, The","University of Tennessee, The",Field,Agricultural Engineering,8,1,7
Rice University,"University of Texas at Austin, The",Field,Agricultural Engineering,3,2,1
Oregon State University,University of Washington,Field,Agricultural Engineering,2,1,1
Rice University,University of Washington,Field,Agricultural Engineering,2,1,1
"University of California, San Diego",University of Washington,Field,Agricultural Engineering,2,1,1
University of Washington,University of Washington,Field,Agricultural Engineering,9,5,4
Illinois Institute of Technology,University of Wisconsin - Madison,Field,Agricultural Engineering,3,1,2
University of Illinois at Urbana-Champaign,University of Wisconsin - Madison,Field,Agricultural Engineering,3,1,2
"University of Maine, The",University of Wisconsin - Madison,Field,Agricultural Engineering,3,1,2
"University of Maryland, College Park",University of Wisconsin - Madison,Field,Agricultural Engineering,3,1,1
Iowa State University,Virginia Polytechnic Institute and State University,Field,Agricultural Engineering,2,1,1
"Pennsylvania State University, The",Virginia Polytechnic Institute and State University,Field,Agricultural Engineering,2,1,1
University of Nebraska - Lincoln,Virginia Polytechnic Institute and State University,Field,Agricultural Engineering,3,1,2
"University of Tennessee, The",Virginia Polytechnic Institute and State University,Field,Agricultural Engineering,2,1,1
Arizona State University,Washington University in St. Louis,Field,Agricultural Engineering,3,1,2
