InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
University of Kentucky,Texas A&M University,Field,Agricultural Economics,2,1,1
Texas Tech University,Texas Tech University,Field,Agricultural Economics,7,3,4
Colorado State University,"University of California, Berkeley",Field,Agricultural Economics,2,1,1
"University of California, Berkeley","University of California, Berkeley",Field,Agricultural Economics,5,1,3
"University of California, Davis","University of California, Berkeley",Field,Agricultural Economics,5,1,3
University of Illinois at Urbana-Champaign,"University of California, Berkeley",Field,Agricultural Economics,5,2,2
"University of Maryland, College Park","University of California, Berkeley",Field,Agricultural Economics,8,2,5
Auburn University,"University of California, Davis",Field,Agricultural Economics,2,1,1
Colorado State University,"University of California, Davis",Field,Agricultural Economics,2,1,1
Michigan State University,"University of California, Davis",Field,Agricultural Economics,3,1,1
Montana State University,"University of California, Davis",Field,Agricultural Economics,5,3,2
North Carolina State University,"University of California, Davis",Field,Agricultural Economics,3,1,2
"Ohio State University, The","University of California, Davis",Field,Agricultural Economics,2,1,1
Oregon State University,"University of California, Davis",Field,Agricultural Economics,5,2,3
Purdue University,"University of California, Davis",Field,Agricultural Economics,5,1,4
University of Florida,"University of California, Davis",Field,Agricultural Economics,5,1,4
University of Rhode Island,"University of California, Davis",Field,Agricultural Economics,2,1,1
University of Wyoming,"University of California, Davis",Field,Agricultural Economics,3,2,1
"University of California, Davis","University of California, San Diego",Field,Agricultural Economics,3,1,2
Louisiana State University,University of Florida,Field,Agricultural Economics,2,1,1
Michigan State University,University of Florida,Field,Agricultural Economics,2,1,1
Oklahoma State University,University of Illinois at Urbana-Champaign,Field,Agricultural Economics,3,1,2
Purdue University,University of Illinois at Urbana-Champaign,Field,Agricultural Economics,4,1,3
University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,Field,Agricultural Economics,5,2,2
Michigan State University,"University of Maryland, College Park",Field,Agricultural Economics,2,1,1
"Ohio State University, The","University of Maryland, College Park",Field,Agricultural Economics,3,1,2
North Dakota State University,"University of Minnesota, Twin Cities",Field,Agricultural Economics,3,1,2
Purdue University,"University of Minnesota, Twin Cities",Field,Agricultural Economics,4,2,2
University of Missouri,"University of Minnesota, Twin Cities",Field,Agricultural Economics,2,1,1
University of Massachusetts Amherst,University of Missouri,Field,Agricultural Economics,2,1,1
University of Missouri,University of Missouri,Field,Agricultural Economics,10,4,6
Iowa State University,University of Wisconsin - Madison,Field,Agricultural Economics,3,1,2
Michigan State University,University of Wisconsin - Madison,Field,Agricultural Economics,2,1,1
Montana State University,University of Wisconsin - Madison,Field,Agricultural Economics,3,1,2
"Pennsylvania State University, The",University of Wisconsin - Madison,Field,Agricultural Economics,6,2,3
University of Florida,University of Wisconsin - Madison,Field,Agricultural Economics,3,1,2
Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State University,Field,Agricultural Economics,3,2,1
Colorado State University,Washington State University,Field,Agricultural Economics,4,1,1
University of Idaho,Washington State University,Field,Agricultural Economics,3,1,2
University of Kentucky,Washington State University,Field,Agricultural Economics,2,1,1
University of Missouri,Washington State University,Field,Agricultural Economics,2,1,1
University of Nebraska - Lincoln,Washington State University,Field,Agricultural Economics,2,1,1
"University of California, Davis",Yale University,Field,Agricultural Economics,2,1,1
