InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
North Carolina State University,University of Florida,Field,Soil Science,4,1,2
University of Delaware,University of Florida,Field,Soil Science,2,1,1
University of Florida,University of Florida,Field,Soil Science,13,3,10
Auburn University,University of Georgia,Field,Soil Science,3,1,2
University of Georgia,University of Georgia,Field,Soil Science,2,1,1
University of Kentucky,University of Georgia,Field,Soil Science,5,1,4
Oregon State University,University of Idaho,Field,Soil Science,2,1,1
University of Kentucky,University of Kentucky,Field,Soil Science,8,1,7
West Virginia University,University of Kentucky,Field,Soil Science,2,1,1
"University of Maine, The","University of Maine, The",Field,Soil Science,2,1,1
Michigan State University,"University of Minnesota, Twin Cities",Field,Soil Science,4,1,3
"University of Minnesota, Twin Cities","University of Minnesota, Twin Cities",Field,Soil Science,5,1,4
University of Missouri,"University of Minnesota, Twin Cities",Field,Soil Science,2,1,1
"University of Tennessee, The","University of Tennessee, The",Field,Soil Science,7,1,6
"University of Vermont, The","University of Vermont, The",Field,Soil Science,4,1,3
"University of Montana, Missoula",University of Washington,Field,Soil Science,3,1,2
Auburn University,University of Wisconsin - Madison,Field,Soil Science,2,1,1
"Pennsylvania State University, The",University of Wisconsin - Madison,Field,Soil Science,2,1,1
Texas A&M University,University of Wisconsin - Madison,Field,Soil Science,4,2,2
University of Kentucky,University of Wisconsin - Madison,Field,Soil Science,3,1,2
"University of Maine, The",University of Wisconsin - Madison,Field,Soil Science,2,1,1
"University of Minnesota, Twin Cities",University of Wisconsin - Madison,Field,Soil Science,5,2,2
Washington State University,University of Wisconsin - Madison,Field,Soil Science,4,2,2
Clemson University,Virginia Polytechnic Institute and State University,Field,Soil Science,3,1,2
Mississippi State University,Virginia Polytechnic Institute and State University,Field,Soil Science,4,1,3
North Carolina State University,Virginia Polytechnic Institute and State University,Field,Soil Science,4,2,2
Oklahoma State University,Virginia Polytechnic Institute and State University,Field,Soil Science,3,1,2
"University of Tennessee, The",Virginia Polytechnic Institute and State University,Field,Soil Science,2,1,1
Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State University,Field,Soil Science,9,1,6
Oregon State University,Washington State University,Field,Soil Science,2,1,1
"Pennsylvania State University, The",Washington State University,Field,Soil Science,3,1,2
University of Idaho,Washington State University,Field,Soil Science,4,2,2
Washington State University,Washington State University,Field,Soil Science,4,1,3
