InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
"University of Alabama at Birmingham, The",Harvard University,Field,Epidemiology,2,1,1
"University of California, San Francisco",Harvard University,Field,Epidemiology,7,4,3
"University of Chicago, The",Harvard University,Field,Epidemiology,3,2,1
"University of Maryland, College Park",Harvard University,Field,Epidemiology,4,1,1
University of Miami,Harvard University,Field,Epidemiology,2,1,1
University of Michigan,Harvard University,Field,Epidemiology,4,1,2
"University of Minnesota, Twin Cities",Harvard University,Field,Epidemiology,4,2,2
University of North Carolina at Chapel Hill,Harvard University,Field,Epidemiology,3,1,2
University of Pennsylvania,Harvard University,Field,Epidemiology,8,4,3
University of Pittsburgh,Harvard University,Field,Epidemiology,2,1,1
University of Washington,Harvard University,Field,Epidemiology,4,1,2
Yale University,Harvard University,Field,Epidemiology,5,2,3
Albert Einstein College of Medicine of Yeshiva University,Johns Hopkins University,Field,Epidemiology,9,3,5
Boston University,Johns Hopkins University,Field,Epidemiology,5,3,2
Brown University,Johns Hopkins University,Field,Epidemiology,3,2,1
Columbia University,Johns Hopkins University,Field,Epidemiology,8,5,3
Drexel University,Johns Hopkins University,Field,Epidemiology,4,2,2
Emory University,Johns Hopkins University,Field,Epidemiology,3,2,1
George Washington University,Johns Hopkins University,Field,Epidemiology,2,1,1
Johns Hopkins University,Johns Hopkins University,Field,Epidemiology,61,35,23
Medical University of South Carolina,Johns Hopkins University,Field,Epidemiology,2,1,1
"University of Alabama at Birmingham, The",Johns Hopkins University,Field,Epidemiology,3,1,1
"University of California, Los Angeles",Johns Hopkins University,Field,Epidemiology,2,1,1
"University of Maryland, College Park",Johns Hopkins University,Field,Epidemiology,4,3,1
University of North Carolina at Chapel Hill,Johns Hopkins University,Field,Epidemiology,10,6,4
University of Pennsylvania,Johns Hopkins University,Field,Epidemiology,12,2,7
University of Washington,Johns Hopkins University,Field,Epidemiology,4,1,3
University of Wisconsin - Madison,Johns Hopkins University,Field,Epidemiology,7,2,2
Wake Forest University,Johns Hopkins University,Field,Epidemiology,4,2,1
North Carolina State University,Kansas State University,Field,Epidemiology,2,1,1
Medical University of South Carolina,Medical University of South Carolina,Field,Epidemiology,7,3,3
Michigan State University,Michigan State University,Field,Epidemiology,5,1,3
Albert Einstein College of Medicine of Yeshiva University,New York University,Field,Epidemiology,4,3,1
Columbia University,New York University,Field,Epidemiology,4,3,1
Oregon Health & Science University,Northwestern University,Field,Epidemiology,2,1,1
University of Louisville,Northwestern University,Field,Epidemiology,2,1,1
Oregon Health & Science University,Oregon Health & Science University,Field,Epidemiology,4,2,1
"University at Albany, State University of New York","Pennsylvania State University, The",Field,Epidemiology,3,1,2
Stanford University,Stanford University,Field,Epidemiology,7,4,3
"University of California, San Francisco",Stanford University,Field,Epidemiology,6,4,2
"University of Minnesota, Twin Cities",Tulane University,Field,Epidemiology,2,1,1
"University at Albany, State University of New York","University at Albany, State University of New York",Field,Epidemiology,16,9,5
Medical University of South Carolina,"University at Buffalo, State University of New York",Field,Epidemiology,2,1,1
"University at Buffalo, State University of New York","University at Buffalo, State University of New York",Field,Epidemiology,5,2,2
Kent State University,"University of Akron, The",Field,Epidemiology,3,2,1
"University of Alabama at Birmingham, The","University of Alabama at Birmingham, The",Field,Epidemiology,9,2,5
"University of Arizona, The","University of Arizona, The",Field,Epidemiology,2,1,1
"University of Texas Health Science Center at Houston, The","University of Arizona, The",Field,Epidemiology,4,1,3
"University of California, Los Angeles","University of California, Berkeley",Field,Epidemiology,3,1,1
"University of California, San Francisco","University of California, Berkeley",Field,Epidemiology,20,6,14
University of Michigan,"University of California, Berkeley",Field,Epidemiology,2,1,1
University of North Carolina at Chapel Hill,"University of California, Berkeley",Field,Epidemiology,2,1,1
North Carolina State University,"University of California, Davis",Field,Epidemiology,6,1,5
Medical College of Wisconsin,"University of California, Los Angeles",Field,Epidemiology,2,1,1
"University of California, Los Angeles","University of California, Los Angeles",Field,Epidemiology,4,3,1
"University of California, San Francisco","University of California, Los Angeles",Field,Epidemiology,4,2,2
"University of Texas Health Science Center at San Antonio, The","University of California, Los Angeles",Field,Epidemiology,2,1,1
Oregon Health & Science University,"University of California, San Diego",Field,Epidemiology,2,1,1
"University of California, Irvine","University of California, San Diego",Field,Epidemiology,2,1,1
"University of California, San Francisco","University of California, San Diego",Field,Epidemiology,3,1,1
"University of California, Los Angeles","University of California, San Francisco",Field,Epidemiology,2,1,1
"University of California, San Francisco","University of California, San Francisco",Field,Epidemiology,3,1,2
"University at Albany, State University of New York","University of Cincinnati, The",Field,Epidemiology,2,1,1
University of Colorado Denver,University of Colorado Denver,Field,Epidemiology,6,4,2
Johns Hopkins University,University of Florida,Field,Epidemiology,2,1,1
University of Illinois at Chicago,University of Illinois at Chicago,Field,Epidemiology,9,7,1
"University of Iowa, The","University of Iowa, The",Field,Epidemiology,8,4,4
University of Kentucky,University of Kentucky,Field,Epidemiology,4,2,2
University of Louisville,University of Louisville,Field,Epidemiology,2,1,1
Albert Einstein College of Medicine of Yeshiva University,University of Miami,Field,Epidemiology,2,1,1
University of Miami,University of Miami,Field,Epidemiology,10,3,7
Drexel University,University of Michigan,Field,Epidemiology,6,4,1
Emory University,University of Michigan,Field,Epidemiology,3,1,2
University of Colorado Denver,University of Michigan,Field,Epidemiology,2,1,1
University of Michigan,University of Michigan,Field,Epidemiology,14,9,2
University of Pennsylvania,University of Michigan,Field,Epidemiology,10,2,5
Johns Hopkins University,"University of Minnesota, Twin Cities",Field,Epidemiology,3,1,2
Michigan State University,"University of Minnesota, Twin Cities",Field,Epidemiology,2,1,1
North Carolina State University,"University of Minnesota, Twin Cities",Field,Epidemiology,2,1,1
Oregon Health & Science University,"University of Minnesota, Twin Cities",Field,Epidemiology,4,3,1
"University of Minnesota, Twin Cities","University of Minnesota, Twin Cities",Field,Epidemiology,12,7,3
University of Pennsylvania,"University of Minnesota, Twin Cities",Field,Epidemiology,2,1,1
University of Rochester,"University of Minnesota, Twin Cities",Field,Epidemiology,2,1,1
"University of Texas Health Science Center at Houston, The","University of Minnesota, Twin Cities",Field,Epidemiology,3,2,1
University of Washington,"University of Minnesota, Twin Cities",Field,Epidemiology,2,1,1
Albert Einstein College of Medicine of Yeshiva University,University of North Carolina at Chapel Hill,Field,Epidemiology,3,1,1
Columbia University,University of North Carolina at Chapel Hill,Field,Epidemiology,2,1,1
Emory University,University of North Carolina at Chapel Hill,Field,Epidemiology,4,3,1
Indiana University - Bloomington,University of North Carolina at Chapel Hill,Field,Epidemiology,3,2,1
Johns Hopkins University,University of North Carolina at Chapel Hill,Field,Epidemiology,3,2,1
Kent State University,University of North Carolina at Chapel Hill,Field,Epidemiology,3,1,2
Medical University of South Carolina,University of North Carolina at Chapel Hill,Field,Epidemiology,7,4,3
North Carolina State University,University of North Carolina at Chapel Hill,Field,Epidemiology,2,1,1
Tulane University,University of North Carolina at Chapel Hill,Field,Epidemiology,4,1,2
University of Florida,University of North Carolina at Chapel Hill,Field,Epidemiology,4,2,2
University of Kentucky,University of North Carolina at Chapel Hill,Field,Epidemiology,3,1,2
"University of Minnesota, Twin Cities",University of North Carolina at Chapel Hill,Field,Epidemiology,4,3,1
University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,Field,Epidemiology,41,24,14
University of Oklahoma,University of North Carolina at Chapel Hill,Field,Epidemiology,3,1,2
University of South Carolina,University of North Carolina at Chapel Hill,Field,Epidemiology,3,2,1
University of South Florida,University of North Carolina at Chapel Hill,Field,Epidemiology,2,1,1
University of Oklahoma,University of Oklahoma,Field,Epidemiology,12,7,3
George Washington University,University of Pennsylvania,Field,Epidemiology,2,1,1
Johns Hopkins University,University of Pennsylvania,Field,Epidemiology,2,1,1
Medical College of Wisconsin,University of Pennsylvania,Field,Epidemiology,2,1,1
Tulane University,University of Pennsylvania,Field,Epidemiology,3,1,1
University of Pennsylvania,University of Pennsylvania,Field,Epidemiology,15,6,8
Albert Einstein College of Medicine of Yeshiva University,University of Pittsburgh,Field,Epidemiology,2,1,1
Case Western Reserve University,University of Pittsburgh,Field,Epidemiology,2,1,1
Georgia State University,University of Pittsburgh,Field,Epidemiology,2,1,1
Kent State University,University of Pittsburgh,Field,Epidemiology,2,1,1
"University of Minnesota, Twin Cities",University of Pittsburgh,Field,Epidemiology,2,1,1
University of Pittsburgh,University of Pittsburgh,Field,Epidemiology,28,19,7
University of South Florida,University of Pittsburgh,Field,Epidemiology,2,1,1
University of South Carolina,University of South Carolina,Field,Epidemiology,2,1,1
University of South Florida,University of South Florida,Field,Epidemiology,6,2,4
North Carolina State University,"University of Tennessee, The",Field,Epidemiology,3,1,2
"University of Texas Health Science Center at Houston, The","University of Texas Health Science Center at Houston, The",Field,Epidemiology,17,8,5
"University of Texas Health Science Center at San Antonio, The","University of Texas Health Science Center at Houston, The",Field,Epidemiology,5,4,1
"University of Texas Health Science Center at Houston, The","University of Texas at Austin, The",Field,Epidemiology,5,3,1
Brigham Young University,"University of Utah, The",Field,Epidemiology,4,1,3
Oregon Health & Science University,University of Washington,Field,Epidemiology,4,3,1
"University of Chicago, The",University of Washington,Field,Epidemiology,2,1,1
University of Colorado Denver,University of Washington,Field,Epidemiology,2,1,1
University of Michigan,University of Washington,Field,Epidemiology,3,1,2
University of Pennsylvania,University of Washington,Field,Epidemiology,9,3,4
University of Washington,University of Washington,Field,Epidemiology,38,26,12
Johns Hopkins University,University of Wisconsin - Madison,Field,Epidemiology,2,1,1
Medical College of Wisconsin,University of Wisconsin - Madison,Field,Epidemiology,2,1,1
Michigan State University,University of Wisconsin - Madison,Field,Epidemiology,4,1,3
University of Wisconsin - Madison,University of Wisconsin - Madison,Field,Epidemiology,9,3,5
Albert Einstein College of Medicine of Yeshiva University,Weill Medical College of Cornell University,Field,Epidemiology,2,1,1
University of Pennsylvania,Weill Medical College of Cornell University,Field,Epidemiology,2,1,1
Albert Einstein College of Medicine of Yeshiva University,Yale University,Field,Epidemiology,3,1,1
Columbia University,Yale University,Field,Epidemiology,5,2,3
Harvard University,Yale University,Field,Epidemiology,3,2,1
New York University,Yale University,Field,Epidemiology,3,1,2
"University at Albany, State University of New York",Yale University,Field,Epidemiology,3,1,2
University of North Carolina at Chapel Hill,Yale University,Field,Epidemiology,4,2,1
Yale University,Yale University,Field,Epidemiology,7,2,5
