InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
University of Illinois at Urbana-Champaign,"University of California, Berkeley",Field,"Human Development and Family Sciences, General",6,2,2
"University of California, Davis","University of California, Los Angeles",Field,"Human Development and Family Sciences, General",2,1,1
University of Colorado Denver,"University of California, Los Angeles",Field,"Human Development and Family Sciences, General",2,1,1
"University of Chicago, The","University of Chicago, The",Field,"Human Development and Family Sciences, General",2,1,1
University of Illinois at Urbana-Champaign,"University of Chicago, The",Field,"Human Development and Family Sciences, General",3,1,2
University of Colorado Denver,University of Colorado Boulder,Field,"Human Development and Family Sciences, General",5,3,2
"Ohio State University, The",University of Connecticut,Field,"Human Development and Family Sciences, General",3,1,1
University of Connecticut,University of Connecticut,Field,"Human Development and Family Sciences, General",7,5,2
North Carolina State University,University of Florida,Field,"Human Development and Family Sciences, General",3,1,2
"Ohio State University, The",University of Florida,Field,"Human Development and Family Sciences, General",4,3,1
University of South Florida,University of Florida,Field,"Human Development and Family Sciences, General",3,1,1
East Carolina University,University of Georgia,Field,"Human Development and Family Sciences, General",2,1,1
University of Florida,University of Georgia,Field,"Human Development and Family Sciences, General",2,1,1
University of Georgia,University of Georgia,Field,"Human Development and Family Sciences, General",3,1,2
Clemson University,University of Illinois at Urbana-Champaign,Field,"Human Development and Family Sciences, General",2,1,1
Oakland University,University of Illinois at Urbana-Champaign,Field,"Human Development and Family Sciences, General",2,1,1
"Ohio State University, The",University of Illinois at Urbana-Champaign,Field,"Human Development and Family Sciences, General",3,1,2
University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,Field,"Human Development and Family Sciences, General",7,4,2
Howard University,"University of Iowa, The",Field,"Human Development and Family Sciences, General",3,1,2
Howard University,"University of Maryland, College Park",Field,"Human Development and Family Sciences, General",2,1,1
Fielding Graduate University,University of Massachusetts Amherst,Field,"Human Development and Family Sciences, General",2,1,1
Montana State University,University of Massachusetts Amherst,Field,"Human Development and Family Sciences, General",2,1,1
Fielding Graduate University,University of Michigan,Field,"Human Development and Family Sciences, General",2,1,1
Howard University,University of Michigan,Field,"Human Development and Family Sciences, General",2,1,1
Indiana University - Bloomington,University of Michigan,Field,"Human Development and Family Sciences, General",3,1,2
Northwestern University,University of Michigan,Field,"Human Development and Family Sciences, General",4,1,1
Oakland University,University of Michigan,Field,"Human Development and Family Sciences, General",2,1,1
"University of California, Davis",University of Michigan,Field,"Human Development and Family Sciences, General",3,1,2
"University of Chicago, The",University of Michigan,Field,"Human Development and Family Sciences, General",2,1,1
Auburn University,"University of Minnesota, Twin Cities",Field,"Human Development and Family Sciences, General",2,1,1
Iowa State University,"University of Minnesota, Twin Cities",Field,"Human Development and Family Sciences, General",2,1,1
University of Illinois at Urbana-Champaign,"University of Minnesota, Twin Cities",Field,"Human Development and Family Sciences, General",3,2,1
Utah State University,"University of Minnesota, Twin Cities",Field,"Human Development and Family Sciences, General",2,1,1
University of Arkansas,University of Missouri,Field,"Human Development and Family Sciences, General",3,1,2
University of Kentucky,University of Missouri,Field,"Human Development and Family Sciences, General",3,2,1
University of Missouri,University of Missouri,Field,"Human Development and Family Sciences, General",3,2,1
University of Nebraska - Lincoln,University of Missouri,Field,"Human Development and Family Sciences, General",3,1,1
Vanderbilt University,University of Missouri,Field,"Human Development and Family Sciences, General",2,1,1
Clemson University,University of Nebraska - Lincoln,Field,"Human Development and Family Sciences, General",4,2,2
University of Nebraska - Lincoln,University of Nebraska - Lincoln,Field,"Human Development and Family Sciences, General",2,1,1
"Pennsylvania State University, The",University of North Carolina at Chapel Hill,Field,"Human Development and Family Sciences, General",3,2,1
Auburn University,"University of North Carolina at Greensboro, The",Field,"Human Development and Family Sciences, General",2,1,1
North Carolina Agricultural and Technical State University,"University of North Carolina at Greensboro, The",Field,"Human Development and Family Sciences, General",10,6,3
Michigan State University,University of Notre Dame,Field,"Human Development and Family Sciences, General",2,1,1
University of Oklahoma,University of Oklahoma,Field,"Human Development and Family Sciences, General",3,1,1
University of South Florida,University of Oregon,Field,"Human Development and Family Sciences, General",2,1,1
"University of Maryland, College Park",University of Pittsburgh,Field,"Human Development and Family Sciences, General",2,1,1
University of Pittsburgh,University of Pittsburgh,Field,"Human Development and Family Sciences, General",14,7,6
"University of Alabama at Birmingham, The",University of South Carolina,Field,"Human Development and Family Sciences, General",2,1,1
University of South Florida,University of South Florida,Field,"Human Development and Family Sciences, General",12,10,1
Oklahoma State University,"University of Tennessee, The",Field,"Human Development and Family Sciences, General",3,2,1
"Ohio State University, The","University of Texas at Austin, The",Field,"Human Development and Family Sciences, General",2,1,1
University of Illinois at Urbana-Champaign,"University of Texas at Austin, The",Field,"Human Development and Family Sciences, General",3,2,1
University of Oklahoma,"University of Tulsa, The",Field,"Human Development and Family Sciences, General",2,1,1
Montana State University,"University of Utah, The",Field,"Human Development and Family Sciences, General",2,1,1
Michigan State University,University of Virginia,Field,"Human Development and Family Sciences, General",2,1,1
"Pennsylvania State University, The",University of Virginia,Field,"Human Development and Family Sciences, General",5,2,3
Oregon State University,University of Wisconsin - Madison,Field,"Human Development and Family Sciences, General",2,1,1
Purdue University,University of Wisconsin - Madison,Field,"Human Development and Family Sciences, General",2,1,1
Teachers College Columbia University,University of Wisconsin - Madison,Field,"Human Development and Family Sciences, General",2,1,1
Clemson University,Vanderbilt University,Field,"Human Development and Family Sciences, General",3,2,1
Vanderbilt University,Vanderbilt University,Field,"Human Development and Family Sciences, General",10,6,3
Clemson University,Virginia Polytechnic Institute and State University,Field,"Human Development and Family Sciences, General",4,2,2
East Carolina University,Virginia Polytechnic Institute and State University,Field,"Human Development and Family Sciences, General",4,2,2
Oklahoma State University,Virginia Polytechnic Institute and State University,Field,"Human Development and Family Sciences, General",2,1,1
Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State University,Field,"Human Development and Family Sciences, General",2,1,1
Cornell University,Yale University,Field,"Human Development and Family Sciences, General",2,1,1
Rutgers - New Brunswick,Yale University,Field,"Human Development and Family Sciences, General",2,1,1
