InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
Texas State University,"University of Texas at Austin, The",Field,"Theatre Literature, History and Criticism",3,2,1
"University of California, Santa Barbara","University of Texas at Austin, The",Field,"Theatre Literature, History and Criticism",2,1,1
University of Louisiana at Lafayette,"University of Texas at Austin, The",Field,"Theatre Literature, History and Criticism",2,1,1
University of Massachusetts Amherst,"University of Texas at Austin, The",Field,"Theatre Literature, History and Criticism",3,1,1
"University of Texas at Austin, The","University of Texas at Austin, The",Field,"Theatre Literature, History and Criticism",4,2,2
Tulane University,University of Washington,Field,"Theatre Literature, History and Criticism",2,1,1
Boston University,University of Wisconsin - Madison,Field,"Theatre Literature, History and Criticism",2,1,1
Indiana University - Bloomington,University of Wisconsin - Madison,Field,"Theatre Literature, History and Criticism",2,1,1
"University of Texas at Austin, The",University of Wisconsin - Madison,Field,"Theatre Literature, History and Criticism",2,1,1
Oklahoma State University,Wayne State University,Field,"Theatre Literature, History and Criticism",2,1,1
Brooklyn College (CUNY),Yale University,Field,"Theatre Literature, History and Criticism",2,1,1
George Mason University,Yale University,Field,"Theatre Literature, History and Criticism",3,1,2
Northwestern University,Yale University,Field,"Theatre Literature, History and Criticism",5,2,3
"Stony Brook University, State University of New York",Yale University,Field,"Theatre Literature, History and Criticism",4,2,2
"University of California, San Diego",Yale University,Field,"Theatre Literature, History and Criticism",4,1,3
University of Miami,Yale University,Field,"Theatre Literature, History and Criticism",2,1,1
"University of Minnesota, Twin Cities",Yale University,Field,"Theatre Literature, History and Criticism",2,1,1
University of Southern California,Yale University,Field,"Theatre Literature, History and Criticism",2,1,1
Wayne State University,Yale University,Field,"Theatre Literature, History and Criticism",2,1,1
